Region,Nodo,tac,lac,Total de Sectores,estado por sector,Relacion TAC-LAC,Color tecnologia,Color,Descripcion,Latitud,Longitud,Azimuth,BeamWidth,Height
REGION 9,MX9045L2100,591,,3,OK,OK,#00FF00,#00FF00,,19.439207,-98.93183,"[47.0, 157.0, 277.0]","[65.0, 65.0, 65.0]",18
REGION 9,MX9045U850,,13010,3,OK,OK,#00FF00,#00FF00,,19.439207,-98.93183,"[47.0, 157.0, 277.0]","[65.0, 65.0, 65.0]",18
REGION 9,MX9097U1900,,13010,3,OK,OK,#00FF00,#00FF00,,19.439207,-98.93183,"[47.0, 157.0, 277.0]","[65.0, 65.0, 65.0]",18
REGION 2,SO2196L2100,12827,,2,OK,NOK,#00FF00,#000000,Relación sin existencia,29.042856,-109.20988,"[306.0, 197.0, 306.0]","[65.0, 65.0, 65.0]",38
REGION 2,SO6508U1900,,28050,2,OK,NOK,#00FF00,#000000,Relación sin existencia,29.042856,-109.20988,"[306.0, 197.0, 306.0]","[65.0, 65.0, 65.0]",38
REGION 2,SO2196U850,,28050,2,OK,NOK,#00FF00,#000000,Relación sin existencia,29.042856,-109.20988,"[306.0, 197.0, 306.0]","[65.0, 65.0, 65.0]",38
REGION 2,SO7535U850,,28050,2,OK,NOK,#00FF00,#000000,Relación sin existencia,29.042856,-109.20988,"[306.0, 197.0, 306.0]","[65.0, 65.0, 65.0]",38
REGION 6,AG2456L2100,23301,,3,OK,OK,#00FF00,#00FF00,,21.918638,-102.314026,"[80.0, 200.0, 320.0]","[65.0, 65.0, 65.0]",20
REGION 6,AG3081U1900,,13091,3,OK,OK,#00FF00,#00FF00,,21.918638,-102.314026,"[80.0, 200.0, 320.0]","[65.0, 65.0, 65.0]",20
REGION 6,AG2456U850,,13091,3,OK,OK,#00FF00,#00FF00,,21.918638,-102.314026,"[80.0, 200.0, 320.0]","[65.0, 65.0, 65.0]",20
REGION 6,SL2069L2100,28419,,3,OK,OK,#00FF00,#00FF00,,22.113111,-101.01647,"[70.0, 140.0, 280.0]","[66.5, 66.5, 66.5]",30
REGION 6,SL2069U850,,12035,3,OK,OK,#00FF00,#00FF00,,22.113111,-101.01647,"[70.0, 140.0, 280.0]","[66.5, 66.5, 66.5]",30
REGION 6,SL2096U1900,,12035,3,OK,OK,#00FF00,#00FF00,,22.113111,-101.01647,"[70.0, 140.0, 280.0]","[66.5, 66.5, 66.5]",30
REGION 6,ZA3321L2100,23350,,3,OK,OK,#00FF00,#00FF00,,22.750319,-102.51277,"[0.0, 150.0, 240.0]","[70.5, 69.0, 69.5]",30
REGION 6,ZA3321U850,,41091,3,OK,OK,#00FF00,#00FF00,,22.750319,-102.51277,"[0.0, 150.0, 240.0]","[70.5, 69.0, 69.5]",30
REGION 6,ZA2382U1900,,41091,3,OK,OK,#00FF00,#00FF00,,22.750319,-102.51277,"[0.0, 150.0, 240.0]","[70.5, 69.0, 69.5]",30
REGION 9,MX6080L2100,584,,3,OK,OK,#00FF00,#00FF00,,19.45691,-99.2336,"[51.0, 174.0, 304.0]","[70.0, 70.0, 70.5]",35.5
REGION 9,MX6080U850,,13006,3,OK,OK,#00FF00,#00FF00,,19.45691,-99.2336,"[51.0, 174.0, 304.0]","[70.0, 70.0, 70.5]",35.5
REGION 9,MX3580U1900,,13006,3,OK,OK,#00FF00,#00FF00,,19.45691,-99.2336,"[51.0, 174.0, 304.0]","[70.0, 70.0, 70.5]",35.5
REGION 1,BN3959L2100,14080,,3,OK,NOK,#00FF00,#000000,Relación sin existencia,32.541466,-117.010025,"[27.0, 87.0, 312.0]","[65.0, 65.0, 65.0]",24
REGION 1,BN4084U1900,,41044,3,OK,NOK,#00FF00,#000000,Relación sin existencia,32.541466,-117.010025,"[27.0, 87.0, 312.0]","[65.0, 65.0, 65.0]",24
REGION 9,DF0607L2100,585,,3,OK,OK,#00FF00,#00FF00,,19.381378,-99.16794,"[55.0, 167.0, 334.0]","[65.0, 65.0, 65.0]",23
REGION 9,DF0607U850,,13011,3,OK,OK,#00FF00,#00FF00,,19.381378,-99.16794,"[55.0, 167.0, 334.0]","[65.0, 65.0, 65.0]",23
REGION 9,DF1477U1900,,13011,3,OK,OK,#00FF00,#00FF00,,19.381378,-99.16794,"[55.0, 167.0, 334.0]","[65.0, 65.0, 65.0]",23
REGION 3,DU7598L2100,18197,,3,OK,NOK,#00FF00,#000000,Relación sin existencia,24.048958,-104.63997,"[30.0, 110.0, 180.0]","[66.5, 68.5, 66.5]",20
REGION 3,DU7598U850,,11038,3,OK,NOK,#00FF00,#000000,Relación sin existencia,24.048958,-104.63997,"[30.0, 110.0, 180.0]","[66.5, 68.5, 66.5]",20
REGION 3,DU7815U1900,,11038,3,OK,NOK,#00FF00,#000000,Relación sin existencia,24.048958,-104.63997,"[30.0, 110.0, 180.0]","[66.5, 68.5, 66.5]",20
REGION 2,SO0064L2100,12808,,3,OK,NOK,#00FF00,#000000,Relación sin existencia,31.31636,-110.93505,"[14.0, 131.0, 269.0]","[68.5, 69.0, 69.5]",26
REGION 2,SO7350U1900,,21052,3,OK,NOK,#00FF00,#000000,Relación sin existencia,31.31636,-110.93505,"[14.0, 131.0, 269.0]","[68.5, 69.0, 69.5]",26
REGION 6,ZA2210L2100,23360,,3,OK,OK,#00FF00,#00FF00,,21.781334,-103.31379,"[80.0, 160.0, 330.0]","[68.5, 68.5, 68.5]",42.5
REGION 6,ZA8294U1900,,29091,3,OK,OK,#00FF00,#00FF00,,21.781334,-103.31379,"[80.0, 160.0, 330.0]","[68.5, 68.5, 68.5]",42.5
REGION 6,ZA2210U850,,29091,3,OK,OK,#00FF00,#00FF00,,21.781334,-103.31379,"[80.0, 160.0, 330.0]","[68.5, 68.5, 68.5]",42.5
REGION 9,094286L2100,568,,3,OK,OK,#00FF00,#00FF00,,19.440672,-99.20268,"[37.0, 157.0, 277.0]","[70.5, 70.5, 70.5]",3
REGION 9,094286U850,,12108,3,OK,OK,#00FF00,#00FF00,,19.440672,-99.20268,"[37.0, 157.0, 277.0]","[70.5, 70.5, 70.5]",3
REGION 9,DF5557L2100,601,,3,OK,OK,#00FF00,#00FF00,,19.364132,-99.08263,"[57.0, 156.0, 312.0]","[65.0, 65.0, 68.0]",20.3
REGION 9,DF5557U850,,11290,3,OK,OK,#00FF00,#00FF00,,19.364132,-99.08263,"[57.0, 156.0, 312.0]","[65.0, 65.0, 68.0]",20.3
REGION 9,DF5558U1900,,11290,3,OK,OK,#00FF00,#00FF00,,19.364132,-99.08263,"[57.0, 156.0, 312.0]","[65.0, 65.0, 68.0]",20.3
REGION 4,NL0949L2100,3870,,3,OK,OK,#00FF00,#00FF00,,25.666555,-100.237335,"[71.0, 191.0, 311.0]","[70.5, 70.5, 70.0]",25
REGION 4,NL0949U850,,22016,3,OK,OK,#00FF00,#00FF00,,25.666555,-100.237335,"[71.0, 191.0, 311.0]","[70.5, 70.5, 70.0]",25
REGION 4,NL1347U1900,,22016,3,OK,OK,#00FF00,#00FF00,,25.666555,-100.237335,"[71.0, 191.0, 311.0]","[70.5, 70.5, 70.0]",25
REGION 4,NL0628L2100,3329,,3,OK,OK,#00FF00,#00FF00,,25.859205,-100.14692,"[65.0, 155.0, 240.0]","[65.0, 65.0, 65.0]",28.5
REGION 4,NL0628U850,,20013,3,OK,OK,#00FF00,#00FF00,,25.859205,-100.14692,"[65.0, 155.0, 240.0]","[65.0, 65.0, 65.0]",28.5
REGION 4,NL0499U1900,,20013,3,OK,OK,#00FF00,#00FF00,,25.859205,-100.14692,"[65.0, 155.0, 240.0]","[65.0, 65.0, 65.0]",28.5
REGION 2,SI1920L2100,12840,,3,OK,NOK,#00FF00,#000000,Relación sin existencia,24.778217,-107.4408,"[65.0, 135.0, 255.0]","[68.0, 68.0, 68.0]",42.7
REGION 2,SI2322U1900,,11329,3,OK,NOK,#00FF00,#000000,Relación sin existencia,24.778217,-107.4408,"[65.0, 135.0, 255.0]","[68.0, 68.0, 68.0]",42.7
REGION 4,NL2460L2100,3329,,3,OK,OK,#00FF00,#00FF00,,25.90586,-100.24028,"[95.0, 275.0, 305.0]","[70.5, 70.5, 70.5]",40
REGION 4,NL2460U850,,20013,3,OK,OK,#00FF00,#00FF00,,25.90586,-100.24028,"[95.0, 275.0, 305.0]","[70.5, 70.5, 70.5]",40
REGION 4,NL0762U1900,,20013,3,OK,OK,#00FF00,#00FF00,,25.90586,-100.24028,"[95.0, 275.0, 305.0]","[70.5, 70.5, 70.5]",40
REGION 2,SO3908L2100,12826,,3,OK,NOK,#00FF00,#000000,Relación sin existencia,29.37251,-110.97128,"[2.0, 82.0, 164.0]","[65.0, 65.0, 65.0]",47.4
REGION 2,SO6559U1900,,25050,3,OK,NOK,#00FF00,#000000,Relación sin existencia,29.37251,-110.97128,"[2.0, 82.0, 164.0]","[65.0, 65.0, 65.0]",47.4
REGION 2,SO3908U850,,25050,3,OK,NOK,#00FF00,#000000,Relación sin existencia,29.37251,-110.97128,"[2.0, 82.0, 164.0]","[65.0, 65.0, 65.0]",47.4
REGION 6,QU3338L2100,23312,,3,OK,OK,#00FF00,#00FF00,,20.635677,-100.46525,"[35.0, 175.0, 340.0]","[65.0, 65.0, 65.0]",30
REGION 6,QU3338U850,,12034,3,OK,OK,#00FF00,#00FF00,,20.635677,-100.46525,"[35.0, 175.0, 340.0]","[65.0, 65.0, 65.0]",30
REGION 6,QU4066U1900,,12034,3,OK,OK,#00FF00,#00FF00,,20.635677,-100.46525,"[35.0, 175.0, 340.0]","[65.0, 65.0, 65.0]",30
REGION 9,DF2298L2100,599,,3,OK,OK,#00FF00,#00FF00,,19.365194,-99.17189,"[27.0, 157.0, 267.0]","[65.0, 65.0, 65.0]",28.2
REGION 9,DF2298U850,,11291,3,OK,OK,#00FF00,#00FF00,,19.365194,-99.17189,"[27.0, 157.0, 267.0]","[65.0, 65.0, 65.0]",28.2
REGION 9,DF5319U1900,,11291,3,OK,OK,#00FF00,#00FF00,,19.365194,-99.17189,"[27.0, 157.0, 267.0]","[65.0, 65.0, 65.0]",28.2
REGION 4,NL2442L2100,3865,,3,OK,OK,#00FF00,#00FF00,,25.66319,-100.328476,"[65.0, 198.0, 318.0]","[65.0, 65.0, 65.0]",12.9
REGION 4,NL2442U850,,12015,3,OK,OK,#00FF00,#00FF00,,25.66319,-100.328476,"[65.0, 198.0, 318.0]","[65.0, 65.0, 65.0]",12.9
REGION 4,NL2788U1900,,12015,3,OK,OK,#00FF00,#00FF00,,25.66319,-100.328476,"[65.0, 198.0, 318.0]","[65.0, 65.0, 65.0]",12.9
REGION 4,NL2424L2100,3864,,3,OK,OK,#00FF00,#00FF00,,25.812407,-100.2461,"[65.0, 185.0, 305.0]","[36.2, 68.0, 68.0]",30
REGION 4,NL2424U850,,12013,3,OK,OK,#00FF00,#00FF00,,25.812407,-100.2461,"[65.0, 185.0, 305.0]","[36.2, 68.0, 68.0]",30
REGION 4,NL0761U1900,,12013,3,OK,OK,#00FF00,#00FF00,,25.812407,-100.2461,"[65.0, 185.0, 305.0]","[36.2, 68.0, 68.0]",30
REGION 4,NL5302U850,,12013,3,OK,OK,#00FF00,#00FF00,,25.812407,-100.2461,"[65.0, 185.0, 305.0]","[36.2, 68.0, 68.0]",30
REGION 3,CH1592L2100,18173,,3,OK,NOK,#00FF00,#000000,Relación sin existencia,31.74396,-106.45935,"[50.0, 160.0, 280.0]","[66.5, 68.5, 68.5]",24
REGION 3,CH3720U1900,,13070,3,OK,NOK,#00FF00,#000000,Relación sin existencia,31.74396,-106.45935,"[50.0, 160.0, 280.0]","[66.5, 68.5, 68.5]",24
REGION 2,SI4990L2100,12842,,3,OK,NOK,#00FF00,#000000,Relación sin existencia,25.584581,-108.47747,"[70.0, 155.0, 230.0]","[70.5, 70.5, 70.5]",40
REGION 2,SI4990U850,,32078,3,OK,NOK,#00FF00,#000000,Relación sin existencia,25.584581,-108.47747,"[70.0, 155.0, 230.0]","[70.5, 70.5, 70.5]",40
REGION 2,SI4992U1900,,32078,3,OK,NOK,#00FF00,#000000,Relación sin existencia,25.584581,-108.47747,"[70.0, 155.0, 230.0]","[70.5, 70.5, 70.5]",40
REGION 6,QU3347L2100,23298,,3,OK,OK,#00FF00,#00FF00,,20.552786,-100.45008,"[50.0, 170.0, 290.0]","[65.0, 65.0, 65.0]",25
REGION 6,QU1298U1900,,14058,3,OK,OK,#00FF00,#00FF00,,20.552786,-100.45008,"[50.0, 170.0, 290.0]","[65.0, 65.0, 65.0]",25
REGION 6,QU3347U850,,14058,3,OK,OK,#00FF00,#00FF00,,20.552786,-100.45008,"[50.0, 170.0, 290.0]","[65.0, 65.0, 65.0]",25
REGION 4,SL3926L2100,3860,,3,OK,OK,#00FF00,#00FF00,,22.064362,-98.56567,"[340.0, 113.0, 210.0]","[65.0, 65.0, 65.0]",50
REGION 4,SL1538U1900,,41018,3,OK,OK,#00FF00,#00FF00,,22.064362,-98.56567,"[340.0, 113.0, 210.0]","[65.0, 65.0, 65.0]",50
REGION 4,SL3926U850,,41018,3,OK,OK,#00FF00,#00FF00,,22.064362,-98.56567,"[340.0, 113.0, 210.0]","[65.0, 65.0, 65.0]",50
REGION 9,DF1785L2100,528,,3,OK,OK,#00FF00,#00FF00,,19.310272,-99.14034,"[37.0, 152.0, 277.0]","[69.0, 69.0, 69.0]",24
REGION 9,DF1785U850,,31009,3,OK,OK,#00FF00,#00FF00,,19.310272,-99.14034,"[37.0, 152.0, 277.0]","[69.0, 69.0, 69.0]",24
REGION 9,DF1588U1900,,31009,3,OK,OK,#00FF00,#00FF00,,19.310272,-99.14034,"[37.0, 152.0, 277.0]","[69.0, 69.0, 69.0]",24
REGION 1,BS1299L2100,14101,,3,OK,NOK,#00FF00,#000000,Relación sin existencia,23.662495,-110.42181,"[120.0, 215.0, 315.0]","[65.0, 65.0, 65.0]",30
REGION 1,BS1299U850,,23042,3,OK,NOK,#00FF00,#000000,Relación sin existencia,23.662495,-110.42181,"[120.0, 215.0, 315.0]","[65.0, 65.0, 65.0]",30
REGION 9,MX2762L2100,596,,3,OK,OK,#00FF00,#00FF00,,18.921412,-99.78231,"[42.0, 147.0, 247.0]","[65.0, 65.0, 65.0]",18
REGION 9,MX9127U1900,,22012,3,OK,OK,#00FF00,#00FF00,,18.921412,-99.78231,"[42.0, 147.0, 247.0]","[65.0, 65.0, 65.0]",18
REGION 9,MX2762U850,,22012,3,OK,OK,#00FF00,#00FF00,,18.921412,-99.78231,"[42.0, 147.0, 247.0]","[65.0, 65.0, 65.0]",18
REGION 2,SO2717L2100,12822,,3,OK,NOK,#00FF00,#000000,Relación sin existencia,29.1143,-110.98837,"[354.0, 149.0, 290.0]","[68.5, 68.5, 69.0]",25
REGION 2,SO3327U1900,,41061,3,OK,NOK,#00FF00,#000000,Relación sin existencia,29.1143,-110.98837,"[354.0, 149.0, 290.0]","[68.5, 68.5, 69.0]",25
REGION 2,SO2717U850,,41061,3,OK,NOK,#00FF00,#000000,Relación sin existencia,29.1143,-110.98837,"[354.0, 149.0, 290.0]","[68.5, 68.5, 69.0]",25
REGION 9,DF5387L2100,576,,3,OK,OK,#00FF00,#00FF00,,19.32375,-99.267914,"[46.0, 183.0, 281.0]","[65.0, 65.0, 65.0]",24.8
REGION 9,DF5387U850,,13062,3,OK,OK,#00FF00,#00FF00,,19.32375,-99.267914,"[46.0, 183.0, 281.0]","[65.0, 65.0, 65.0]",24.8
REGION 9,DF3529U1900,,13062,3,OK,OK,#00FF00,#00FF00,,19.32375,-99.267914,"[46.0, 183.0, 281.0]","[65.0, 65.0, 65.0]",24.8
REGION 6,GT4280L2100,23332,,3,OK,OK,#00FF00,#00FF00,,20.688974,-101.363884,"[35.0, 170.0, 270.0]","[65.0, 65.0, 65.0]",25
REGION 6,GT4280U850,,41033,3,OK,OK,#00FF00,#00FF00,,20.688974,-101.363884,"[35.0, 170.0, 270.0]","[65.0, 65.0, 65.0]",25
REGION 6,GT3774U1900,,41033,3,OK,OK,#00FF00,#00FF00,,20.688974,-101.363884,"[35.0, 170.0, 270.0]","[65.0, 65.0, 65.0]",25
REGION 9,DF3111L2100,584,,3,OK,OK,#00FF00,#00FF00,,19.374384,-99.2834,"[19.0, 179.0, 275.0]","[70.0, 70.5, 68.5]",20.8
REGION 9,DF3111U850,,13006,3,OK,OK,#00FF00,#00FF00,,19.374384,-99.2834,"[19.0, 179.0, 275.0]","[70.0, 70.5, 68.5]",20.8
REGION 9,DF1339U1900,,13006,3,OK,OK,#00FF00,#00FF00,,19.374384,-99.2834,"[19.0, 179.0, 275.0]","[70.0, 70.5, 68.5]",20.8
REGION 6,GT4698L2100,23322,,3,OK,OK,#00FF00,#00FF00,,20.3543,-100.60948,"[0.0, 100.0, 180.0]","[68.5, 69.5, 69.5]",71
REGION 6,GT4698U850,,16057,3,OK,OK,#00FF00,#00FF00,,20.3543,-100.60948,"[0.0, 100.0, 180.0]","[68.5, 69.5, 69.5]",71
REGION 6,GT4678U1900,,16057,3,OK,OK,#00FF00,#00FF00,,20.3543,-100.60948,"[0.0, 100.0, 180.0]","[68.5, 69.5, 69.5]",71
REGION 1,BN2625L2100,10497,,3,OK,NOK,#00FF00,#000000,Relación sin existencia,31.668333,-116.513885,"[62.0, 217.0, 322.0]","[65.0, 65.0, 65.0]",48
REGION 1,BN4390U1900,,11041,3,OK,NOK,#00FF00,#000000,Relación sin existencia,31.668333,-116.513885,"[62.0, 217.0, 322.0]","[65.0, 65.0, 65.0]",48
REGION 1,BN2625U850,,11041,3,OK,NOK,#00FF00,#000000,Relación sin existencia,31.668333,-116.513885,"[62.0, 217.0, 322.0]","[65.0, 65.0, 65.0]",48
REGION 6,GT7587L2100,23354,,3,OK,OK,#00FF00,#00FF00,,21.149628,-100.93392,"[70.0, 210.0, 300.0]","[66.5, 66.5, 66.5]",50
REGION 6,GT7587U850,,15034,3,OK,OK,#00FF00,#00FF00,,21.149628,-100.93392,"[70.0, 210.0, 300.0]","[66.5, 66.5, 66.5]",50
REGION 6,GT7609U1900,,15034,3,OK,OK,#00FF00,#00FF00,,21.149628,-100.93392,"[70.0, 210.0, 300.0]","[66.5, 66.5, 66.5]",50
REGION 6,SL1841L2100,28419,,3,OK,OK,#00FF00,#00FF00,,22.170992,-100.98097,"[0.0, 130.0, 290.0]","[66.5, 66.5, 66.5]",30
REGION 6,SL1852U1900,,12035,3,OK,OK,#00FF00,#00FF00,,22.170992,-100.98097,"[0.0, 130.0, 290.0]","[66.5, 66.5, 66.5]",30
REGION 6,SL1841U850,,12035,3,OK,OK,#00FF00,#00FF00,,22.170992,-100.98097,"[0.0, 130.0, 290.0]","[66.5, 66.5, 66.5]",30
REGION 1,BN3951L2100,14090,,3,OK,NOK,#00FF00,#000000,Relación sin existencia,31.72598,-116.721375,"[14.0, 92.0, 142.0]","[65.0, 65.0, 65.0]",24
REGION 1,BN3951U850,,12041,3,OK,NOK,#00FF00,#000000,Relación sin existencia,31.72598,-116.721375,"[14.0, 92.0, 142.0]","[65.0, 65.0, 65.0]",24
REGION 1,BN4406U1900,,12041,3,OK,NOK,#00FF00,#000000,Relación sin existencia,31.72598,-116.721375,"[14.0, 92.0, 142.0]","[65.0, 65.0, 65.0]",24
REGION 9,MX6402L2100,602,,3,OK,OK,#00FF00,#00FF00,,19.533611,-99.23172,"[36.0, 127.0, 267.0]","[65.0, 65.0, 65.0]",25.6
REGION 9,MX6402U850,,11284,3,OK,OK,#00FF00,#00FF00,,19.533611,-99.23172,"[36.0, 127.0, 267.0]","[65.0, 65.0, 65.0]",25.6
REGION 9,MX5023U1900,,11284,3,OK,OK,#00FF00,#00FF00,,19.533611,-99.23172,"[36.0, 127.0, 267.0]","[65.0, 65.0, 65.0]",25.6
REGION 3,CO5597L2100,18203,,3,OK,NOK,#00FF00,#000000,Relación sin existencia,25.5329,-103.44845,"[30.0, 150.0, 260.0]","[65.0, 65.0, 65.0]",30
REGION 3,CO7369U1900,,14040,3,OK,NOK,#00FF00,#000000,Relación sin existencia,25.5329,-103.44845,"[30.0, 150.0, 260.0]","[65.0, 65.0, 65.0]",30
REGION 3,CO5597U850,,14040,3,OK,NOK,#00FF00,#000000,Relación sin existencia,25.5329,-103.44845,"[30.0, 150.0, 260.0]","[65.0, 65.0, 65.0]",30
REGION 2,SO0431L2100,12810,,3,OK,NOK,#00FF00,#000000,Relación sin existencia,29.086548,-110.92917,"[0.0, 125.0, 245.0]","[70.5, 70.5, 70.5]",24
REGION 2,SO0431U850,,31061,3,OK,NOK,#00FF00,#000000,Relación sin existencia,29.086548,-110.92917,"[0.0, 125.0, 245.0]","[70.5, 70.5, 70.5]",24
REGION 9,DF3134L2100,586,,3,OK,OK,#00FF00,#00FF00,,19.347752,-99.11385,"[37.0, 161.0, 277.0]","[70.5, 70.0, 70.5]",26
REGION 9,DF3134U850,,14011,3,OK,OK,#00FF00,#00FF00,,19.347752,-99.11385,"[37.0, 161.0, 277.0]","[70.5, 70.0, 70.5]",26
REGION 9,DF5298U1900,,14011,3,OK,OK,#00FF00,#00FF00,,19.347752,-99.11385,"[37.0, 161.0, 277.0]","[70.5, 70.0, 70.5]",26
REGION 6,GT2096L2100,23308,,3,OK,OK,#00FF00,#00FF00,,21.190083,-101.66486,"[0.0, 83.0, 240.0]","[68.5, 66.5, 68.5]",31
REGION 6,GT2096U850,,12033,3,OK,OK,#00FF00,#00FF00,,21.190083,-101.66486,"[0.0, 83.0, 240.0]","[68.5, 66.5, 68.5]",31
REGION 6,GT4975U1900,,12033,3,OK,OK,#00FF00,#00FF00,,21.190083,-101.66486,"[0.0, 83.0, 240.0]","[68.5, 66.5, 68.5]",31
REGION 3,CH5633L2100,9484,,3,OK,NOK,#00FF00,#000000,Relación sin existencia,28.95175,-107.36889,"[340.0, 150.0, 295.0]","[65.0, 65.0, 65.0]",50
REGION 3,CH3780U1900,,26037,3,OK,NOK,#00FF00,#000000,Relación sin existencia,28.95175,-107.36889,"[340.0, 150.0, 295.0]","[65.0, 65.0, 65.0]",50
REGION 3,CH5633U850,,26037,3,OK,NOK,#00FF00,#000000,Relación sin existencia,28.95175,-107.36889,"[340.0, 150.0, 295.0]","[65.0, 65.0, 65.0]",50
REGION 9,DF0621L2100,573,,3,OK,OK,#00FF00,#00FF00,,19.224806,-98.95583,"[60.0, 200.0, 290.0]","[65.0, 65.0, 65.0]",29
REGION 9,DF0621U850,,12002,3,OK,OK,#00FF00,#00FF00,,19.224806,-98.95583,"[60.0, 200.0, 290.0]","[65.0, 65.0, 65.0]",29
REGION 9,DF3466U1900,,12002,3,OK,OK,#00FF00,#00FF00,,19.224806,-98.95583,"[60.0, 200.0, 290.0]","[65.0, 65.0, 65.0]",29
REGION 2,SI1402L2100,12838,,3,OK,NOK,#00FF00,#000000,Relación sin existencia,23.26136,-106.428894,"[340.0, 140.0, 225.0]","[68.0, 68.0, 68.0]",18.2
REGION 2,SI1402U850,,31051,3,OK,NOK,#00FF00,#000000,Relación sin existencia,23.26136,-106.428894,"[340.0, 140.0, 225.0]","[68.0, 68.0, 68.0]",18.2
REGION 2,SI2435U1900,,31051,3,OK,NOK,#00FF00,#000000,Relación sin existencia,23.26136,-106.428894,"[340.0, 140.0, 225.0]","[68.0, 68.0, 68.0]",18.2
REGION 3,DU1668L2100,18197,,3,OK,NOK,#00FF00,#000000,Relación sin existencia,24.020718,-104.66665,"[80.0, 200.0, 310.0]","[68.5, 66.5, 70.5]",26
REGION 3,DU1668U850,,11038,3,OK,NOK,#00FF00,#000000,Relación sin existencia,24.020718,-104.66665,"[80.0, 200.0, 310.0]","[68.5, 66.5, 70.5]",26
REGION 3,DU3578U1900,,11038,3,OK,NOK,#00FF00,#000000,Relación sin existencia,24.020718,-104.66665,"[80.0, 200.0, 310.0]","[68.5, 66.5, 70.5]",26
REGION 1,BN0447L2100,14080,,3,OK,NOK,#00FF00,#000000,Relación sin existencia,32.483836,-117.0244,"[332.0, 182.0, 252.0]","[70.5, 69.5, 69.5]",8
REGION 1,BN0447U850,,41044,3,OK,NOK,#00FF00,#000000,Relación sin existencia,32.483836,-117.0244,"[332.0, 182.0, 252.0]","[70.5, 69.5, 69.5]",8
REGION 1,BN2740U1900,,41044,3,OK,NOK,#00FF00,#000000,Relación sin existencia,32.483836,-117.0244,"[332.0, 182.0, 252.0]","[70.5, 69.5, 69.5]",8
REGION 4,NL9100L2100,3863,,3,OK,OK,#00FF00,#00FF00,,25.630777,-100.09947,"[65.0, 185.0, 305.0]","[68.0, 68.0, 68.0]",30
REGION 4,NL9100U850,,12016,3,OK,OK,#00FF00,#00FF00,,25.630777,-100.09947,"[65.0, 185.0, 305.0]","[68.0, 68.0, 68.0]",30
REGION 4,NL0726U1900,,12016,3,OK,OK,#00FF00,#00FF00,,25.630777,-100.09947,"[65.0, 185.0, 305.0]","[68.0, 68.0, 68.0]",30
REGION 3,DU2747L2100,18195,,3,OK,NOK,#00FF00,#000000,Relación sin existencia,25.58289,-103.494354,"[34.0, 162.0, 260.0]","[65.0, 65.0, 65.0]",28
REGION 3,DU2747U850,,11040,3,OK,NOK,#00FF00,#000000,Relación sin existencia,25.58289,-103.494354,"[34.0, 162.0, 260.0]","[65.0, 65.0, 65.0]",28
REGION 3,DU2909U1900,,11040,3,OK,NOK,#00FF00,#000000,Relación sin existencia,25.58289,-103.494354,"[34.0, 162.0, 260.0]","[65.0, 65.0, 65.0]",28
REGION 9,156750L2100,577,,2,OK,OK,#00FF00,#00FF00,,19.463722,-99.230736,"[7.0, 7.0]","[71.9, 71.9]",3
REGION 9,156750U850,,13004,2,OK,OK,#00FF00,#00FF00,,19.463722,-99.230736,"[7.0, 7.0]","[71.9, 71.9]",3
REGION 3,CH3681L2100,18176,,3,OK,NOK,#00FF00,#000000,Relación sin existencia,27.680696,-105.17559,"[80.0, 200.0, 340.0]","[65.0, 65.0, 65.0]",30
REGION 3,CH6265U1900,,15071,3,OK,NOK,#00FF00,#000000,Relación sin existencia,27.680696,-105.17559,"[80.0, 200.0, 340.0]","[65.0, 65.0, 65.0]",30
REGION 3,CH3681U850,,15071,3,OK,NOK,#00FF00,#000000,Relación sin existencia,27.680696,-105.17559,"[80.0, 200.0, 340.0]","[65.0, 65.0, 65.0]",30
REGION 9,094514L2100,582,,3,OK,OK,#00FF00,#00FF00,,19.424847,-99.170975,"[7.0, 7.0, 7.0]","[71.9, 71.9, 71.9]",3
REGION 9,094514U850,,12005,3,OK,OK,#00FF00,#00FF00,,19.424847,-99.170975,"[7.0, 7.0, 7.0]","[71.9, 71.9, 71.9]",3
REGION 4,NL9073L2100,3870,,3,OK,OK,#00FF00,#00FF00,,25.745113,-100.17133,"[72.0, 188.0, 316.0]","[68.0, 68.0, 68.0]",30
REGION 4,NL9073U850,,22016,3,OK,OK,#00FF00,#00FF00,,25.745113,-100.17133,"[72.0, 188.0, 316.0]","[68.0, 68.0, 68.0]",30
REGION 4,NL2826U1900,,22016,3,OK,OK,#00FF00,#00FF00,,25.745113,-100.17133,"[72.0, 188.0, 316.0]","[68.0, 68.0, 68.0]",30
REGION 4,TA2194L2100,3867,,3,OK,OK,#00FF00,#00FF00,,25.971718,-98.581055,"[355.0, 70.0, 250.0]","[65.0, 65.0, 65.0]",60
REGION 4,TA2194U850,,12017,3,OK,OK,#00FF00,#00FF00,,25.971718,-98.581055,"[355.0, 70.0, 250.0]","[65.0, 65.0, 65.0]",60
REGION 4,TA8703U1900,,12017,3,OK,OK,#00FF00,#00FF00,,25.971718,-98.581055,"[355.0, 70.0, 250.0]","[65.0, 65.0, 65.0]",60
REGION 9,091993L2100,594,,3,OK,OK,#00FF00,#00FF00,,19.432209,-99.13951,"[10.0, 10.0, 10.0]","[71.9, 71.9, 71.9]",3
